player_id,first_name,last_name,position,team,Ht,weight
1617,Danny,Granger,,Indiana Pacers,,
1618,Travis,Diener,,Orlando Magic,,
1619,Jarrett,Jack,,Portland Trail Blazers,,
1620,Martell,Webster,,Portland Trail Blazers,,
1621,Rashad,McCants,,Minnesota Timberwolves,,
1622,Nate,Robinson,,New York Knicks,,
1623,Ryan,Gomes,,Boston Celtics,,
1624,Orien,Greene,,Boston Celtics,,
1625,Donell,Taylor,,Washington Wizards,,
1626,Joey,Graham,F,Toronto Raptors,,
1627,Charlie,Villanueva,,Toronto Raptors,,
1628,Jason,Maxiell,,Detroit Pistons,,
1629,Luther,Head,,Houston Rockets,,
1630,Salim,Stoudamire,,Atlanta Hawks,,
1631,Esteban,Batista,,Atlanta Hawks,,
1632,Chris,Taft,,Golden State Warriors,,
1633,Aaron,Miles,,Golden State Warriors,,
1634,Devin,Green,,Los Angeles Lakers,,
1635,Monta,Ellis,,Golden State Warriors,,
1636,Kevin,Burleson,,Charlotte Hornets,,
1637,Sergei,Monia,G,Portland Trail Blazers,,
1638,Andre,Owens,,Utah Jazz,,
1639,Eddie,Basden,,Chicago Bulls,,
1640,Martynas,Andriuskevicius,,Cleveland Cavaliers,,
1641,David,Lee,,New York Knicks,,
1642,Von,Wafer,,Los Angeles Lakers,,
1643,Andray,Blatche,,Washington Wizards,,
1644,Melvin,Sanders,,San Antonio Spurs,,
1645,Shavlik,Randolph,,Philadelphia 76ers,,
1646,Sharrod,Ford,,Phoenix Suns,,
1647,Alan,Anderson,,Charlotte Hornets,,
1648,Julius,Hodge,,Denver Nuggets,,
1649,Rawle,Marshall,,Dallas Mavericks,,
1650,Alex,Scales,,San Antonio Spurs,,
1651,Gerald,Fitch,,Miami Heat,,
1652,Ike,Diogu,,Golden State Warriors,,
1653,Antoine,Wright,,Brooklyn Nets,,
1654,Anthony,Roberson,,Memphis Grizzlies,,
1655,Stephen,Graham,,Houston Rockets,,
1656,John,Lucas III,,Houston Rockets,,
1657,Randy,Holcomb,,Chicago Bulls,,
1658,Sean,Banks,,New Orleans Pelicans,,
1659,Alex,Acker,,Detroit Pistons,,
1660,Bracey,Wright,,Minnesota Timberwolves,,
1661,Chuck,Hayes,,Houston Rockets,,
1662,Ronny,Turiaf,,Los Angeles Lakers,,
1663,Dwayne,Jones,,Boston Celtics,,
1664,James,Lang,,Atlanta Hawks,,
1665,Noel,Felix,,Oklahoma City Thunder,,
1666,Luke,Schenscher,,Chicago Bulls,,
1667,Will,Bynum,,Golden State Warriors,,
1668,Anthony,Grundy,,Atlanta Hawks,,
1669,Derrick,Zimmerman,,Brooklyn Nets,,
1670,Jordan,Farmar,,Los Angeles Lakers,,
1671,Tyrus,Thomas,,Chicago Bulls,,
1672,Chris,Quinn,,Miami Heat,,
1673,Robert,Hite,,Miami Heat,,
1674,Cedric,Simmons,,New Orleans Pelicans,,
1675,Hilton,Armstrong,,New Orleans Pelicans,,
1676,Leon,Powe,,Boston Celtics,,
1677,Randy,Foye,,Minnesota Timberwolves,,
1678,Craig,Smith,,Minnesota Timberwolves,,
1679,Patrick,O'Bryant,,Golden State Warriors,,
1680,Damir,Markota,,Milwaukee Bucks,,
1681,David,Noel,,Milwaukee Bucks,,
1682,Paul,Davis,,LA Clippers,,
1683,Renaldo,Balkman,,New York Knicks,,
1684,Mardy,Collins,,New York Knicks,,
1685,Alexander,Johnson,,Memphis Grizzlies,,
1686,Steve,Novak,,Houston Rockets,,
1687,Vassilis,Spanoulis,,Houston Rockets,,
1688,Ronnie,Brewer,,Utah Jazz,,
1689,Brandon,Roy,G,Portland Trail Blazers,,
1690,Mouhamed,Sene,C,Oklahoma City Thunder,,
1691,Mickael,Gelabale,,Oklahoma City Thunder,,
1692,Adam,Morrison,,Charlotte Hornets,,
1693,Walter,Herrmann,,Charlotte Hornets,,
1694,Shelden,Williams,F,Atlanta Hawks,,
1695,Solomon,Jones,,Atlanta Hawks,,
1696,Cedric,Bozeman,,Atlanta Hawks,,
1697,Rodney,Carney,,Philadelphia 76ers,,
1698,Ivan,McFarlin,,Philadelphia 76ers,,
1699,Jorge,Garbajosa,,Toronto Raptors,,
1700,Andrea,Bargnani,,Toronto Raptors,,
1701,Marcus,Williams,,Brooklyn Nets,,
1702,Hassan,Adams,,Brooklyn Nets,,
1703,Mile,Ilic,,Brooklyn Nets,,
1704,Yakhouba,Diawara,,Denver Nuggets,,
1705,Maurice,Ager,,Dallas Mavericks,,
1706,Pops,Mensah-Bonsu,,Dallas Mavericks,,
1707,Sergio,Rodriguez,,Portland Trail Blazers,,
1708,Shannon,Brown,,Cleveland Cavaliers,,
1709,Dee,Brown,,Utah Jazz,,
1710,Andreas,Glyniadakis,,Oklahoma City Thunder,,
1711,Bobby,Jones,,Philadelphia 76ers,,
1712,Roger,Powell,,Utah Jazz,,
1713,Tarence,Kinsey,,Memphis Grizzlies,,
1714,Allan,Ray,,Boston Celtics,,
1715,Quincy,Douby,,Sacramento Kings,,
1716,Daniel,Gibson,,Cleveland Cavaliers,,
1717,Marcus,Vinicius,,New Orleans Pelicans,,
1718,Chris,McCray,,Milwaukee Bucks,,
1719,Desmon,Farmer,,Oklahoma City Thunder,,
1720,Steven,Smith,,Philadelphia 76ers,,
1721,Lynn,Greer,,Milwaukee Bucks,,
1722,Uros,Slokar,,Toronto Raptors,,
1723,Josh,Boone,,Brooklyn Nets,,
1724,Will,Blalock,,Detroit Pistons,,
1725,James,White,,San Antonio Spurs,,
1726,Andre,Brown,,Oklahoma City Thunder,,
1727,Renaldo,Major,,Golden State Warriors,,
1728,Shawne,Williams,,Indiana Pacers,,
1729,James,Augustine,,Orlando Magic,,
1730,Kelenna,Azubuike,,Golden State Warriors,,
1731,Justin,Williams,,Sacramento Kings,,
1732,Ryan,Hollins,,Charlotte Hornets,,
1733,Will,Conroy,,Memphis Grizzlies,,
1851,Jordan,Hill,,New York Knicks,,
1734,Jeremy,Richardson,,Atlanta Hawks,,
1735,Lou,Amundson,,Utah Jazz,,
1736,Randolph,Morris,,New York Knicks,,
1737,Mike,Hall,,Washington Wizards,,
1738,Kevinn,Pinkney,,Boston Celtics,,
1739,Luis,Scola,,Houston Rockets,,
1740,Coby,Karl,,Los Angeles Lakers,,
1741,Taurean,Green,,Portland Trail Blazers,,
1742,Darius,Washington,,San Antonio Spurs,,
1743,Aaron,Gray,,Chicago Bulls,,
1744,Sean,Williams,,Brooklyn Nets,,
1745,Yi,Jianlian,F,Milwaukee Bucks,,
1746,Nick,Young,,Washington Wizards,,
1747,Dominic,McGuire,,Washington Wizards,,
1748,Oleksiy,Pecherov,,Washington Wizards,,
1749,Courtney,Sims,,Indiana Pacers,,
1750,Juan,Carlos Navarro,,Memphis Grizzlies,,
1751,Nick,Fazekas,,Dallas Mavericks,,
1752,Darryl,Watkins,,Sacramento Kings,,
1753,Mustafa,Shakur,,Sacramento Kings,,
1754,Julian,Wright,,New Orleans Pelicans,,
1755,DJ,Strawberry,,Phoenix Suns,,
1756,Alando,Tucker,,Phoenix Suns,,
1757,Arron,Afflalo,G,Detroit Pistons,,
1758,Daequan,Cook,,Miami Heat,,
1759,Jermareo,Davidson,,Charlotte Hornets,,
1760,Acie,Law,,Atlanta Hawks,,
1761,Mario,West,,Atlanta Hawks,,
1762,Javaris,Crittenton,,Los Angeles Lakers,,
1763,Glen,Davis,,Boston Celtics,,
1765,Chris,Richard,,Minnesota Timberwolves,,
1766,Stephane,Lasme,,Golden State Warriors,,
1767,Al,Thornton,,LA Clippers,,
1768,Brandan,Wright,,Golden State Warriors,,
1769,Jamario,Moon,,Toronto Raptors,,
1770,Demetris,Nichols,,Cleveland Cavaliers,,
1772,Morris,Almond,,Utah Jazz,,
1773,Gabe,Pruitt,,Boston Celtics,,
1774,Joel,Anthony,,Miami Heat,,
1775,Spencer,Hawes,,Sacramento Kings,,
1776,Brandon,Wallace,,Boston Celtics,,
1777,Aaron,Brooks,,Houston Rockets,,
1778,Cheikh,Samb,,Detroit Pistons,,
1779,Kosta,Perovic,,Golden State Warriors,,
1780,Thomas,Gardner,,Chicago Bulls,,
1781,Carl,Landry,,Houston Rockets,,
1782,Josh,McRoberts,,Portland Trail Blazers,,
1783,Kyrylo,Fesenko,,Utah Jazz,,
1784,Rodney,Stuckey,,Detroit Pistons,,
1785,Marcus,Williams,,San Antonio Spurs,,
1786,Keith,Langford,,San Antonio Spurs,,
1787,Guillermo,Diaz,,LA Clippers,,
1788,C.J.,Watson,,Golden State Warriors,,
1789,Adam,Haluska,,New Orleans Pelicans,,
1790,JamesOn,Curry,,Chicago Bulls,,
1791,Ramon,Sessions,,Milwaukee Bucks,,
1792,Mike,Harris,,Houston Rockets,,
1793,Lance,Allred,,Cleveland Cavaliers,,
1794,Blake,Ahearn,,Miami Heat,,
1795,Kasib,Powell,,Miami Heat,,
1796,JJ,Hickson,,Cleveland Cavaliers,,
1797,Joe,Alexander,,Milwaukee Bucks,,
1798,Greg,Oden,C,Portland Trail Blazers,,
1799,Rudy,Fernandez,,Portland Trail Blazers,,
1800,Chris,Douglas-Roberts,,Brooklyn Nets,,
1801,Mario,Chalmers,G,Miami Heat,,
1802,Kyle,Weaver,,Oklahoma City Thunder,,
1803,Brandon,Rush,,Indiana Pacers,,
1804,Roy,Hibbert,,Indiana Pacers,,
1805,DeMarcus,Nelson,G,Golden State Warriors,,
1806,Anthony,Randolph,,Golden State Warriors,,
1807,Sean,Singletary,,Phoenix Suns,,
1808,Jason,Thompson,,Sacramento Kings,,
1809,Bobby,Brown,,Sacramento Kings,,
1810,Mike,Taylor,,LA Clippers,,
1811,O.J.,Mayo,G,Memphis Grizzlies,,
1812,Darrell,Arthur,,Memphis Grizzlies,,
1813,Hamed,Haddadi,,Memphis Grizzlies,,
1814,Joey,Dorsey,,Houston Rockets,,
1815,Roko,Ukic,,Toronto Raptors,,
1816,Alexis,Ajinca,,Charlotte Hornets,,
1817,Sonny,Weems,,Denver Nuggets,,
1818,Marreese,Speights,,Philadelphia 76ers,,
1819,Donte,Greene,,Sacramento Kings,,
1820,Walter,Sharpe,,Detroit Pistons,,
1821,Rob,Kurz,,Golden State Warriors,,
1822,Henry,Walker,,Boston Celtics,,
1823,Anthony,Morrow,,Golden State Warriors,,
1824,Othello,Hunter,,Atlanta Hawks,,
1825,Steven,Hill,,Oklahoma City Thunder,,
1826,Darnell,Jackson,,Cleveland Cavaliers,,
1827,Sun,Sun,,Los Angeles Lakers,,
1828,Jawad,Williams,,Cleveland Cavaliers,,
1829,Nathan,Jawai,,Toronto Raptors,,
1830,Cartier,Martin,,Charlotte Hornets,,
1831,Malik,Hairston,,San Antonio Spurs,,
1832,J.R.,Giddens,,Boston Celtics,,
1833,Trey,Johnson,,Cleveland Cavaliers,,
1834,Joe,Crawford,,New York Knicks,,
1835,Dontell,Jefferson,,Charlotte Hornets,,
1836,DJ,White,,Oklahoma City Thunder,,
1837,Chris,Hunter,,New York Knicks,,
1838,Rodrigue,Beaubois,,Dallas Mavericks,,
1839,David,Andersen,,Houston Rockets,,
1840,Chase,Budinger,,Houston Rockets,,
1841,Jermaine,Taylor,,Houston Rockets,,
1842,Lester,Hudson,,Boston Celtics,,
1843,DeJuan,Blair,,San Antonio Spurs,,
1844,AJ,Price,,Indiana Pacers,,
1845,Gerald,Henderson,,Charlotte Hornets,,
1846,Derrick,Brown,,Charlotte Hornets,,
1847,Jon,Brockman,,Sacramento Kings,,
1848,Eric,Maynor,,Utah Jazz,,
1849,Ty,Lawson,,Denver Nuggets,,
1850,Toney,Douglas,,New York Knicks,,
1852,Marcus,Landry,,New York Knicks,,
1853,Austin,Daye,,Detroit Pistons,,
1854,Hasheem,Thabeet,,Memphis Grizzlies,,
1855,Sam,Young,,Memphis Grizzlies,,
1856,Trey,Gilder,,Memphis Grizzlies,,
1857,Earl,Clark,,Phoenix Suns,,
1858,Terrence,Williams,,Brooklyn Nets,,
1859,Jonny,Flynn,G,Minnesota Timberwolves,,
1860,Brandon,Jennings,G,Milwaukee Bucks,,
1861,DaJuan,Summers,,Detroit Pistons,,
1862,Taylor,Griffin,,Phoenix Suns,,
1863,Tyler,Hansbrough,,Indiana Pacers,,
1864,Marcus,Thornton,,New Orleans Pelicans,,
1865,Jeff,Ayres,,Portland Trail Blazers,,
1866,Byron,Mullens,,Oklahoma City Thunder,,
1867,Sundiata,Gaines,,Utah Jazz,,
1868,Cedric,Jackson,,Cleveland Cavaliers,,
1869,Antonio,Anderson,,Oklahoma City Thunder,,
1870,Reggie,Williams,,Golden State Warriors,,
1871,Othyus,Jeffers,,Utah Jazz,,
1872,Alonzo,Gee,,Washington Wizards,,
1873,Oliver,Lafayette,,Boston Celtics,,
1874,Kenny,Hasbrouck,,Miami Heat,,
1875,Derrick,Caracter,,Los Angeles Lakers,,
1876,Devin,Ebanks,,Los Angeles Lakers,,
1877,Garret,Siler,,Phoenix Suns,,
1878,Armon,Johnson,,Portland Trail Blazers,,
1879,Luke,Babbitt,,Portland Trail Blazers,,
1880,Semih,Erden,,Boston Celtics,,
1881,Pooh,Jeter,,Sacramento Kings,,
1882,Nikola,Pekovic,,Minnesota Timberwolves,,
1883,Lazar,Hayward,,Minnesota Timberwolves,,
1884,Damion,James,,Brooklyn Nets,,
1885,Landry,Fields,G,New York Knicks,,
1886,Andy,Rautins,,New York Knicks,,
1887,Sherron,Collins,,Charlotte Hornets,,
1888,Dominique,Jones,,Dallas Mavericks,,
1889,Jeff,Adrien,,Golden State Warriors,,
1890,Jeremy,Evans,,Utah Jazz,,
1891,Gary,Forbes,,Denver Nuggets,,
1892,Jordan,Crawford,,Atlanta Hawks,,
1893,Xavier,Henry,,Memphis Grizzlies,,
1894,Larry,Sanders,,Milwaukee Bucks,,
1895,Omer,Asik,,Chicago Bulls,,
1896,Cole,Aldrich,,Oklahoma City Thunder,,
1897,James,Anderson,,San Antonio Spurs,,
1898,Gary,Neal,,San Antonio Spurs,,
1899,Manny,Harris,,Cleveland Cavaliers,,
1900,Trevor,Booker,,Washington Wizards,,
1901,Hamady,Ndiaye,,Washington Wizards,,
1902,Samardo,Samuels,,Cleveland Cavaliers,,
1903,Luke,Harangody,,Boston Celtics,,
1904,Kevin,Seraphin,,Washington Wizards,,
1905,Greivis,Vasquez,,Memphis Grizzlies,,
1906,Tiago,Splitter,,San Antonio Spurs,,
1907,Willie,Warren,,LA Clippers,,
1908,Elliot,Williams,,Portland Trail Blazers,,
1909,Solomon,Alabi,,Toronto Raptors,,
1910,Craig,Brackins,,Philadelphia 76ers,,
1911,Ben,Uzoh,,Brooklyn Nets,,
1912,Gani,Lawal,,Phoenix Suns,,
1913,Christian,Eyenga,,Cleveland Cavaliers,,
1914,Zabian,Dowdell,,Phoenix Suns,,
1915,Larry,Owens,,San Antonio Spurs,,
1916,Chris,Johnson,,Portland Trail Blazers,,
1917,Pape,Sy,,Atlanta Hawks,,
1918,Marcus,Cousin,,Utah Jazz,,
1919,Jerel,McNeal,,New Orleans Pelicans,,
1920,Patrick,Ewing,,New Orleans Pelicans,,
1921,Dexter,Pittman,,Miami Heat,,
1922,Marqus,Blakely,,Houston Rockets,,
1923,Justin,Harper,,Orlando Magic,,
1924,JaJuan,Johnson,,Boston Celtics,,
1925,Greg,Stiemsma,,Boston Celtics,,
1926,Josh,Harrellson,,New York Knicks,,
1927,Jerome,Jordan,,New York Knicks,,
1928,Travis,Leslie,,LA Clippers,,
1929,Trey,Thompkins,,LA Clippers,,
1930,Charles,Jenkins,,Golden State Warriors,,
1931,Jeremy,Tyler,,Golden State Warriors,,
1932,Andrew,Goudelock,,Los Angeles Lakers,,
1933,Norris,Cole,,Miami Heat,,
1934,Terrel,Harris,,Miami Heat,,
1935,Mickell,Gladness,,Miami Heat,,
1937,Josh,Selby,,Memphis Grizzlies,,
1939,Tyler,Honeycutt,,Sacramento Kings,,
1940,Vernon,Macklin,,Detroit Pistons,,
1941,Derrick,Williams,,Minnesota Timberwolves,,
1942,Malcolm,Lee,,Minnesota Timberwolves,,
1943,Nolan,Smith,,Portland Trail Blazers,,
1944,Darington,Hobson,,Milwaukee Bucks,,
1945,Cory,Higgins,,Charlotte Hornets,,
1946,Dennis,Horner,,Brooklyn Nets,,
1947,Chris,Singleton,,Washington Wizards,,
1948,Carldell,Johnson,,New Orleans Pelicans,,
1949,Ivan,Johnson,,Atlanta Hawks,,
1950,Chris,Wright,,Golden State Warriors,,
1951,Daniel,Orton,,Orlando Magic,,
1952,Gustavo,Ayon,,New Orleans Pelicans,,
1953,Jordan,Hamilton,,Denver Nuggets,,
1954,Jan,Vesely,,Washington Wizards,,
1955,Julyan,Stone,,Denver Nuggets,,
1956,Jordan,Williams,,Brooklyn Nets,,
1957,Darius,Morris,,Los Angeles Lakers,,
1958,Mychel,Thompson,,Cleveland Cavaliers,,
1959,Lavoy,Allen,,Philadelphia 76ers,,
1960,Donald,Sloan,,Atlanta Hawks,,
1961,Malcolm,Thomas,,San Antonio Spurs,,
1962,Courtney,Fortson,,LA Clippers,,
1963,Ryan,Reid,,Oklahoma City Thunder,,
1964,Greg,Smith,,Houston Rockets,,
1965,Eric,Dawson,,San Antonio Spurs,,
1966,DeAndre,Liggins,,Orlando Magic,,
1967,Walker,Russell,,Detroit Pistons,,
1968,Jeff,Foote,,New Orleans Pelicans,,
1969,Jerry,Smith,,Brooklyn Nets,,
1970,Edwin,Ubiles,,Washington Wizards,,
1971,Justin,Dentmon,,San Antonio Spurs,,
1972,Keith,Benson,,Golden State Warriors,,
1973,Jerome,Dyson,,New Orleans Pelicans,,
1974,D.J.,Kennedy,,Cleveland Cavaliers,,
1975,Derrick,Byars,,San Antonio Spurs,,
1976,Xavier,Silas,,Philadelphia 76ers,,
1977,Diamon,Simpson,,Houston Rockets,,
1978,Jared,Sullinger,,Boston Celtics,,
1979,Kris,Joseph,,Boston Celtics,,
1980,Jared,Cunningham,,Dallas Mavericks,,
1981,Bernard,James,,Dallas Mavericks,,
1982,Robert,Sacre,,Los Angeles Lakers,,
1984,Kevin,Murphy,,Utah Jazz,,
1985,Victor,Claver,,Portland Trail Blazers,,
1986,Joel,Freeland,,Portland Trail Blazers,,
1987,Terrence,Jones,,Houston Rockets,,
1989,Royce,White,,Houston Rockets,,
1990,Kim,English,,Detroit Pistons,,
1991,Kyle,Singler,,Detroit Pistons,,
1992,Nando,De Colo,,San Antonio Spurs,,
1993,Brian,Roberts,,New Orleans Pelicans,,
1994,Ben,Hansbrough,,Indiana Pacers,,
1995,Orlando,Johnson,,Indiana Pacers,,
1996,Thomas,Robinson,,Sacramento Kings,,
1997,Marquis,Teague,,Chicago Bulls,,
1998,Festus,Ezeli,,Golden State Warriors,,
1999,Kendall,Marshall,,Phoenix Suns,,
2000,Luke,Zeller,,Phoenix Suns,,
2001,Quincy,Miller,,Denver Nuggets,,
2002,Maalik,Wayns,,Philadelphia 76ers,,
2003,Arnett,Moultrie,,Philadelphia 76ers,,
2004,Tony,Wroten,,Memphis Grizzlies,,
2005,Perry,Jones III,,Oklahoma City Thunder,,
2006,Alexey,Shved,,Minnesota Timberwolves,,
2008,Pablo,Prigioni,,New York Knicks,,
2009,Chris,Copeland,,New York Knicks,,
2010,Doron,Lamb,,Milwaukee Bucks,,
2011,Jeffery,Taylor,,Charlotte Hornets,,
2012,Andrew,Nicholson,,Orlando Magic,,
2013,Tornike,Shengelia,,Brooklyn Nets,,
2014,Tyshawn,Taylor,,Brooklyn Nets,,
2015,Mirza,Teletovic,,Brooklyn Nets,,
2016,Scott,Machado,,Houston Rockets,,
2017,DeQuan,Jones,F,Orlando Magic,,
2018,Viacheslav,Kravtsov,,Detroit Pistons,,
2019,Diante,Garrett,,Phoenix Suns,,
2020,Quincy,Acy,,Toronto Raptors,,
2021,Darius,Johnson-Odom,,Los Angeles Lakers,,
2022,Kevin,Jones,,Cleveland Cavaliers,,
2023,Jarvis,Varnado,,Boston Celtics,,
2024,Chris,Johnson,,Memphis Grizzlies,,
2025,Fab,Melo,,Boston Celtics,,
2026,Tim,Ohlbrecht,,Houston Rockets,,
2027,Henry,Sims,,New Orleans Pelicans,,
2028,Chris,Wright,,Dallas Mavericks,,
2029,Josh,Akognon,,Dallas Mavericks,,
2030,Ryan,Kelly,,Los Angeles Lakers,,
2031,Erik,Murphy,,Chicago Bulls,,
2032,Vitor,Faverani,C,Boston Celtics,,
2033,Phil,Pressey,,Boston Celtics,,
2034,Dwight,Buycks,,Toronto Raptors,,
2035,Elias,Harris,,Los Angeles Lakers,,
2036,Ognjen,Kuzmic,,Golden State Warriors,,
2037,Nemanja,Nedovic,,Golden State Warriors,,
2038,Glen,Rice,,Washington Wizards,,
2039,Peyton,Siva,,Detroit Pistons,,
2040,Tony,Mitchell,,Detroit Pistons,,
2041,Gigi,Datome,,Detroit Pistons,,
2042,Arinze,Onuaku,,New Orleans Pelicans,,
2043,Jeff,Withey,,New Orleans Pelicans,,
2044,Nate,Wolters,,Milwaukee Bucks,,
2045,Miroslav,Raduljica,,Milwaukee Bucks,,
2046,Nick,Calathes,,Memphis Grizzlies,,
2047,Jamaal,Franklin,,Memphis Grizzlies,,
2049,Pero,Antic,,Atlanta Hawks,,
2050,Gal,Mekel,,Dallas Mavericks,,
2051,Ricky,Ledo,,Dallas Mavericks,,
2052,Robbie,Hummel,,Minnesota Timberwolves,,
2053,Shabazz,Muhammad,,Minnesota Timberwolves,,
2054,Brandon,Davies,,Philadelphia 76ers,,
2055,Hollis,Thompson,,Philadelphia 76ers,,
2056,Archie,Goodwin,,Phoenix Suns,,
2057,Dionte,Christmas,,Phoenix Suns,,
2058,Toure',Murry,,New York Knicks,,
2059,James,Southerland,,Charlotte Hornets,,
2060,Sergey,Karasev,,Cleveland Cavaliers,,
2061,Ray,McCallum,,Sacramento Kings,,
2062,Carrick,Felix,,Cleveland Cavaliers,,
2063,Chris,Smith,,New York Knicks,,
2064,Shane,Larkin,,Dallas Mavericks,,
2065,Vander,Blue,,Boston Celtics,,
2066,Adonis,Thomas,,Orlando Magic,,
2067,Chris,Babb,,Boston Celtics,,
2068,Tony,Mitchell,,Milwaukee Bucks,,
2069,Justin,Hamilton,,Charlotte Hornets,,
2070,Jorge,Gutierrez,,Brooklyn Nets,,
2071,Shane,Edwards,,Cleveland Cavaliers,,
2072,Casper,Ware,,Philadelphia 76ers,,
2073,Scotty,Hopson,,Cleveland Cavaliers,,
2074,Willie,Reed,,Sacramento Kings,,
2076,Tarik,Black,,Houston Rockets,,
2077,Kostas,Papanikolaou,,Houston Rockets,,
2078,PJ,Hairston,,Charlotte Hornets,,
2079,KJ,McDaniels,,Philadelphia 76ers,,
2081,Damjan,Rudez,,Indiana Pacers,,
2082,Shayne,Whittington,,Indiana Pacers,,
2083,Cory,Jefferson,,Brooklyn Nets,,
2084,James,Young,,Boston Celtics,,
2085,Lucas,Nogueira,,Toronto Raptors,,
2086,Jordan,Adams,,Memphis Grizzlies,,
2087,Jarnell,Stokes,,Memphis Grizzlies,,
2088,Tyler,Ennis,,Phoenix Suns,,
2089,Cameron,Bairstow,,Chicago Bulls,,
2090,Cleanthony,Early,,New York Knicks,,
2091,Travis,Wear,,New York Knicks,,
2092,Alex,Kirk,,Cleveland Cavaliers,,
2093,Zoran,Dragic,,Phoenix Suns,,
2094,Nick,Johnson,,Houston Rockets,,
2095,Andre,Dawkins,,Miami Heat,,
2096,Russ,Smith,,New Orleans Pelicans,,
2097,Patric,Young,,New Orleans Pelicans,,
2098,Will,Cherry,,Cleveland Cavaliers,,
2101,Erick,Green,,Denver Nuggets,,
2102,Adreian,Payne,,Atlanta Hawks,,
2103,Drew,Gordon,,Philadelphia 76ers,,
2104,Markel,Brown,,Brooklyn Nets,,
2107,Grant,Jerrett,,Oklahoma City Thunder,,
2108,Ronald,Roberts Jr.,,Philadelphia 76ers,,
2109,Damien,Inglis,,Milwaukee Bucks,,
2110,Johnny,O'Bryant III,,Milwaukee Bucks,,
2111,Mitch,McGary,,Oklahoma City Thunder,,
2112,Furkan,Aldemir,,Philadelphia 76ers,,
2113,Patrick,Christopher,,Utah Jazz,,
2114,Elijah,Millsap,,Utah Jazz,,
2115,Larry,Drew II,,Philadelphia 76ers,,
2116,James,Michael McAdoo,,Golden State Warriors,,
2118,Joffrey,Lauvergne,,Denver Nuggets,,
2119,Jack,Cooley,,Utah Jazz,,
2120,Bryce,Cotton,,Utah Jazz,,
2121,Jerrelle,Benimon,,Utah Jazz,,
2122,Jarell,Eddie,,Atlanta Hawks,,
2123,Jabari,Brown,,Los Angeles Lakers,,
2124,Sean,Kilpatrick,,Minnesota Timberwolves,,
2125,David,Wear,,Sacramento Kings,,
2126,Sim,Bhullar,,Sacramento Kings,,
2127,Darrun,Hilliard,,Detroit Pistons,,
2128,Lamar,Patterson,,Atlanta Hawks,,
2129,Sasha,Kaun,,Cleveland Cavaliers,,
2130,Tibor,Pleiss,,Utah Jazz,,
2131,Rashad,Vaughn,,Milwaukee Bucks,,
2132,Aaron,Harrison,,Charlotte Hornets,,
2133,Joe,Young,,Indiana Pacers,,
2134,Luis,Montero,,Portland Trail Blazers,,
2135,Marcelo,Huertas,,Los Angeles Lakers,,
2136,Anthony,Brown,,Los Angeles Lakers,,
2137,Jordan,Mickey,,Boston Celtics,,
2138,Edy,Tavares,,Atlanta Hawks,,
2140,Duje,Dukan,,Sacramento Kings,,
2141,Cliff,Alexander,,Portland Trail Blazers,,
2142,Josh,Huestis,,Oklahoma City Thunder,,
2143,Branden,Dawson,,LA Clippers,,
2144,Rakeem,Christmas,,Indiana Pacers,,
2145,JJ,O'Brien,,Utah Jazz,,
2146,Keith,Appling,,Orlando Magic,,
2147,Bryce,Dejean-Jones,,New Orleans Pelicans,,
2149,Chris,McCullough,,Brooklyn Nets,,
2150,Alex,Stepheson,,LA Clippers,,
2151,Axel,Toupane,,Denver Nuggets,,
2152,Briante,Weber,G,Memphis Grizzlies,,
2153,Coty,Clarke,,Boston Celtics,,
2154,Xavier,Munford,,Memphis Grizzlies,,
2155,John,Holland,,Boston Celtics,,
2156,Mindaugas,Kuzminskas,,New York Knicks,,
2157,Nicolas,Laprovittola,,San Antonio Spurs,,
2159,Joel,Bolomboy,,Utah Jazz,,
2161,Kyle,Wiltjer,,Houston Rockets,,
2163,Michael,Gbinije,,Detroit Pistons,,
2164,Semaj,Christon,,Oklahoma City Thunder,,
2165,Nicolas,Brussino,,Dallas Mavericks,,
2166,Paul,Zipser,,Chicago Bulls,,
2167,Diamond,Stone,,LA Clippers,,
2168,Daniel,Ochefu,,Washington Wizards,,
2170,Malcolm,Delaney,,Atlanta Hawks,,
2171,AJ,Hammons,,Dallas Mavericks,,
2172,Kay,Felder,,Cleveland Cavaliers,,
2173,Stephen,Zimmerman,,Orlando Magic,,
2174,Maurice,Ndour,,New York Knicks,,
2176,Georgios,Papagiannis,,Sacramento Kings,,
2177,Tim,Quarterman,,Portland Trail Blazers,,
2179,Marshall,Plumlee,,New York Knicks,,
2180,Chinanu,Onuaku,,Houston Rockets,,
2181,Pierre,Jackson,,Dallas Mavericks,,
2182,Okaro,White,,Miami Heat,,
2183,Mike,Tobey,,Charlotte Hornets,,
2184,Marcus,Georges-Hunt,,Miami Heat,,
2185,Brice,Johnson,,LA Clippers,,
2186,Ben,Bentil,,Dallas Mavericks,,
2187,Shawn,Long,,Philadelphia 76ers,,
2191,Patricio,Garino,,Orlando Magic,,
2192,Charles,Cooke,,New Orleans Pelicans,,
2193,Jalen,Jones,,New Orleans Pelicans,,
2195,Alec,Peters,,Phoenix Suns,,
2196,Mike,James,,Phoenix Suns,,
2197,Matt,Williams Jr.,,Miami Heat,,
2169,Sheldon,Mac,,Cleveland Cavaliers,,
2188,Jarrod,Uthoff,,Memphis Grizzlies,,
2198,Brandon,Paul,,San Antonio Spurs,,
